incident_id,crime_type,district,city,state,address,latitude,longitude,incident_datetime,officer_id,officer_first_name,officer_last_name,badge_number,suspect_id,suspect_first_name,suspect_last_name,suspect_age,suspect_gender,suspect_race,victim_id,victim_first_name,victim_last_name,victim_age,victim_gender,victim_phone,severity,resolution,num_arrests,property_loss_usd,reported_online,notes,weapon_used_blunt object,weapon_used_firearm,weapon_used_gun,weapon_used_hands,weapon_used_hands/feet,weapon_used_knife,weapon_used_pistol,weapon_used_rifle,weapon_used_unarmed,weapon_used_unknown,case_status_investgation,case_status_open,case_status_pending,case_status_pendng,case_status_resolved,case_status_under investigation,case_status_unknown
INC001213,VANDALISM,WEST,Springfield,CA,2053 Oak Ave,32.219065,-84.166181,2020-01-16 07:00:22,OFF0140,Michael,Thomas,7186.0,SUS00426,Chris,Scott,27.0,F,white,VIC00520,Nancy,Green,48.0,Unknown,272-720-8858,3,No Arrest,1.0,35487.03,YES,Incident at 2053 Oak Ave. Officer responded at scene.,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
INC000672,FRAUD,Sou,Riverside,FL,1805 Oak Ave,37.750448,-119.500553,2023-06-22 09:58:09,OFF0017,Karen,Williams,5571.5,SUS00684,Michelle,Hall,60.0,Unknown,Asian,VIC00896,Michelle,Lee,38.0,male,260-286-6317,Crit,Dismissed,3.0,29040.46,yes,Missing,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
INC003402,robbery,SOUTHEAST,Lakewood,TX,8279 Park Rd,36.8883775,-74.220629,01/15/2024 22:26,OFF0037,Jessica,Garcia,5571.5,SUS00126,Anthony,Davis,73.0,male,Unknown,VIC00330,Joseph,Moore,20.0,MALE,206-269-1142,CRITICAL,arrest made,1.0,743.16,True,Incident at 8279 Park Rd. Officer responded at scene.,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
INC003062,kidnapping,Nor,Oakdale,NC,8945 Main St,46.44498,-84.612325,2022-10-06 16:33:29,OFF0120,Donna,Harris,4464.0,SUS00354,David,Davis,64.0,m,Black,VIC00905,Barbara,Jones,298.0,F,298-722-4031,Unknown,NO ARREST,0.0,1938.79,Unknown,Incident at 8945 Main St. Officer responded at scene.,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
INC002947,arson,Midtown  ,Fairview,FL,4179 Elm Blvd,36.8883775,-75.614311,12-01-2019,OFF0127,Jessica,Torres,6921.0,SUS00486,Donna,Garcia,37.0,female,Unknown,VIC00498,James,Harris,71.0,FEMALE,Missing,MEDIUM,Unknown,2.0,39704.66,0,Incident at 4179 Elm Blvd. Officer responded at scene.,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
INC004455,ARSON, East,Centerville,TX,6557 Lincoln St,39.582184,-110.772178,2021-12-27 07:05:49,OFF0030,Mary,Wilson,2963.0,SUS00483,Daniel,Torres,65.0,f,asian,VIC00969,Daniel,Hall,19.0,MALE,2236611585,Low,No Arrest,-3.0,48900.02,False,Incident at 6557 Lincoln St. Officer responded at scene.,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
INC002449,homicide,Sou,Lakewood,NC,3589 Park Rd,36.251479,-70.296206,2024-08-10 10:23:39,OFF0070,Mary,Walker,7252.0,SUS00336,Emily,Flores,175.0,Unknown,BLACK,VIC00829,Robert,White,61.0,Unknown,287-707-3885,Crit,arrest made,2.0,8851.13,Yes,Incident at 3589 Park Rd. Officer responded at scene.,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
INC001322,theft/larceny,North  ,Maplewood,PA,7750 Elm Blvd,30.228198,-98.178552,2023-04-19 23:10:50,OFF0134,Karen,Williams,5571.5,SUS00538,Robert,Brown,290.0,Unknown,White,VIC00450,Matthew,Scott,14.0,M,882-885-6955,Med,Unknown,-5.0,34196.03,Yes,Incident at 7750 Elm Blvd. Officer responded at scene.,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
INC003521,Deception,Southwest,Fairview,AZ,818 Elm Blvd,39.928305,-102.515342,2022-10-16 00:47:56,OFF0053,Richard,Thompson,5571.5,SUS00715,Chris,Walker,46.0,female,asian,VIC00487,Michelle,Wilson,85.0,Unknown,504-912-3018,1,No Arrest,2.0,25231.6,Unknown,Incident at 818 Elm Blvd. Officer responded at scene.,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
INC004778,Homicide,Nor,Springfield,TX,6346 Elm Blvd,136.1048,-94.005489,2020-07-03 14:56:00,OFF0092,Sarah,Moore,1576.0,SUS00377,Daniel,Garcia,63.0,Other,white,VIC00403,Joseph,Williams,63.0,MALE,797-999-2936,Low,Unknown,-5.0,37203.45,No,Incident at 6346 Elm Blvd. Officer responded at scene.,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
INC004463,fraud,west,Riverside,OH,6455 Elm Blvd,37.663945,-89.726818,2019-04-02 15:07:13,OFF0065,Nancy,White,6724.0,SUS00252,Robert,Williams,58.0,male,Unknown,VIC00300,Linda,Brown,59.0,MALE,Missing,CRITICAL,Warning Issued,5.0,30093.25,NO,Incident at 6455 Elm Blvd. Officer responded at scene.,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
INC001640,VANDALISM,West,Centerville,IL,922 River Rd,30.682994,-76.45258,2023-06-28 06:00:28,OFF0093,Nancy,Johnson,8857.0,SUS00002,Nancy,White,74.0,female,White,VIC00479,Linda,Young,72.0,male,534-217-1403,4,Arres Made,1.0,33228.9,No,Incident at 922 River Rd. Officer responded at scene.,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
INC004044,CYBER CRIME,North  ,Springfield,OH,2876 Main St,27.82134,-121.000132,2020-04-28 17:24:41,OFF0032,Karen,Scott,6038.0,SUS00775,Anthony,Harris,67.0,MALE,Unknown,VIC00641,James,Jones,252.0,female,447-114-8445,Crit,Arrest Made,-2.0,14706.17,Yes,Incident at 2876 Main St. Officer responded at scene.,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
INC001476,Assault,southwest,Oakdale,TX,577 Oak Ave,25.204496,-111.597373,2018-11-17 23:52:55,OFF0096,Michael,Taylor,3261.0,SUS00460,James,Johnson,66.0,Unknown,white,VIC00419,Thomas,Thompson,62.0,male,7717755726,Crit,Warning Issued,4.0,15590.61,No,Incident at 577 Oak Ave. Officer responded at scene.,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
INC001659,Hacking,West  ,Fairview,GA,1723 Park Rd,41.162288,-86.108981,2019-02-27 09:58:15,OFF0023,Joseph,Smith,5661.0,SUS00291,Mark,White,19.0,FEMALE,Black,VIC00212,Mary,Garcia,50.0,Male,646-220-7362,3,Dismissed,2.0,23681.434999999998,No,Missing,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
INC003173,trespassing,Midtown  ,Centerville,NC,6317 Park Rd,47.240426,-94.657886,06-04-2024,OFF0078,Daniel,Flores,9904.0,0,Missing,Missing,46.0,Unknown,Unknown,VIC00386,Jennifer,Moore,-42.0,MALE,538-438-6789,Low,Dismissed,2.0,28620.55,yes,Incident at 6317 Park Rd. Officer responded at scene.,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
INC004573,Abduction, Southeast,Centerville,OH,6593 Cedar Lane,42.400423,-72.918975,2022-07-24 23:01:53,OFF0142,Thomas,Thompson,8097.0,SUS00268,Michael,Flores,52.0,Unknown,Hispanic,VIC00227,Ashley,Davis,49.0,female,Missing,low,Arres Made,4.0,2640.2,False,Incident at 6593 Cedar Lane. Officer responded at scene.,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
INC001933,BURGLARY,NORTH,Hillcrest,IL,4826 Elm Blvd,34.762572,-115.494832,2020-04-27 06:06:49,OFF0127,John,Wright,5730.0,SUS00551,Mary,Martin,17.0,female,Unknown,VIC00311,Charles,Anderson,-35.0,female,439-965-4872,high,NO ARREST,3.0,-2024.0,NO,Incident at 4826 Elm Blvd. Officer responded at scene.,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
INC000257,Narcotics, Southeast,Springfield,GA,3742 Park Rd,33.361888,-120.292292,2023-05-01 03:55:15,OFF0026,David,Martin,2100.0,SUS00278,Karen,Hill,62.0,FEMALE,Black,VIC00994,Joseph,Young,-76.0,male,450-362-3993,Critical,warning,1.0,2011.64,False,Incident at 3742 Park Rd. Officer responded at scene.,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
INC001482,domestic violence, West,Fairview,GA,3678 Park Rd,36.8883775,-79.71415,2021-08-09 01:24:46,OFF0093,Mary,Nguyen,1213.0,SUS00121,Thomas,Williams,47.0,female,Unknown,VIC00806,Linda,Walker,59.0,female,541-715-2021,3,Unknown,2.0,38237.93,1,Incident at 3678 Park Rd. Officer responded at scene.,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
INC000706,Sexual Assualt,Northeast,Oakdale,OH,7751 Main St,45.616843,-91.752553,08/09/2019 04:03,OFF0038,Michelle,Brown,9650.0,0,Missing,Missing,46.0,Unknown,Unknown,VIC00278,Ashley,Wilson,62.0,Unknown,Missing,1,Arres Made,0.0,23681.434999999998,Yes,Incident at 7751 Main St. Officer responded at scene.,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
INC002017,Roberry,NORTHEAST,Maplewood,AZ,6739 Washington Ave,30.99221,-71.09909,2022-02-03 00:05:29,OFF0081,Michelle,Johnson,7360.0,SUS00204,Joseph,Smith,-52.0,female,Other,VIC00306,William,Johnson,50.0,F,631-387-5877,Medium,NO ARREST,0.0,28670.04,Yes,Incident at 6739 Washington Ave. Officer responded at scene.,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
INC001914,Burglary,central,Hillcrest,IL,5403 Park Rd,25.367401,-90.026976,2021-02-22 20:51:44,OFF0027,CHARLES,Wilson,7399.0,SUS00551,Mark,White,59.0,Female,Asian,VIC00632,James,Davis,76.0,M,Missing,high,Dismissed,5.0,36246.47,False,Incident at 5403 Park Rd. Officer responded at scene.,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
INC000258,Homicide,southeast,Riverside,GA,9657 Park Rd,38.760757,-106.40203,2018-01-30 20:00:44,OFF0149,Jessica,Hill,2827.0,SUS00738,Matthew,Walker,27.0,Unknown,Unknown,VIC00630,James,Wilson,-62.0,Unknown,477-604-3892,Med,Dismissed,2.0,23681.434999999998,YES,Incident at 9657 Park Rd. Officer responded at scene.,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
INC002453,Fraudulent Activity,EAST,Lakewood,AZ,5678 Main St,28.757237,-71.094554,2024-09-22 19:58:54,OFF0138,Sarah,Johnson,3471.0,SUS00003,Thomas,Walker,58.0,f,Hispanic,VIC00453,William,Jackson,50.0,Unknown,(876) -54-6-6113,High,No Arrest,3.0,17566.0,no,Incident at 5678 Main St. Officer responded at scene.,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
INC004717,Abduction,NORTHWEST,Oakdale,PA,4597 River Rd,30.480794,-117.634963,2020-08-19 09:34:49,OFF0074,Charles,Wilson,2632.0,SUS00763,Carol,Johnson,69.0,male,Unknown,VIC00699,Charles,Williams,45.0,FEMALE,(825) -66-1-5895,high,Dismissed,2.0,23681.434999999998,No,Incident at 4597 River Rd. Officer responded at scene.,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
INC001582,Battery,Nor,Springfield,TX,7735 Sunset Blvd,26.97995,-71.994336,2024-04-09 04:35:46,OFF0111,Nancy,Thomas,7009.0,0,Missing,Missing,46.0,Unknown,Unknown,VIC00371,Mary,Jones,35.0,M,612-841-5963,low,Arrest Made,3.0,23681.434999999998,YES,Incident at 7735 Sunset Blvd. Officer responded at scene.,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
INC001036,Stealing, Southeast,Centerville,FL,5316 Maple Dr,25.801074,-102.590212,2019-01-07 01:24:05,OFF0086,Mark,Brown,1788.0,SUS00588,Susan,Nguyen,43.0,m,hispanic,VIC00003,Michelle,White,84.0,F,873-130-7585,4,NO ARREST,4.0,13779.73,no,Incident at 5316 Maple Dr. Officer responded at scene.,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
INC002868,Trespassing,Northwest,Oakdale,IL,2351 Cedar Lane,46.823376,-100.742541,2019-07-25 06:32:51,OFF0030,Nancy,Hill,3330.0,SUS00531,Charles,Allen,35.0,Unknown,Black,VIC00257,Karen,Smith,40.0,m,2342943414,Medium,Dismissed,-5.0,11398.44,no,Incident at 2351 Cedar Lane. Officer responded at scene.,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
INC003124,Roberry,east,Hillcrest,CA,1831 Park Rd,43.657957,-78.713605,2024-10-25 22:22:32,OFF0085,Charles,Allen,5571.5,SUS00311,Linda,Harris,68.0,Female,Asian,VIC00673,Carol,White,66.0,Unknown,Missing,MEDIUM,Case Dismissed,0.0,1992.12,yes,Incident at 1831 Park Rd. Officer responded at scene.,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
INC003728,ROBBERY,SOUTHWEST,Maplewood,PA,8487 Oak Ave,43.205226,-112.849569,2022-09-07 16:49:24,OFF0080,David,Nguyen,7570.0,SUS00475,Donna,Miller,67.0,female,white,VIC00254,Barbara,Johnson,50.0,Unknown,(694) -48-4-4772,1,Unknown,3.0,6820.94,0,Incident at 8487 Oak Ave. Officer responded at scene.,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
INC003267,Trespass,West  ,Maplewood,NC,8000 Oak Ave,26.861922,-100.05611,2018-11-19 03:47:51,OFF0072,Matthew,Jones,1496.0,SUS00257,Susan,Lee,55.0,FEMALE,Unknown,VIC00320,Joseph,Johnson,16.0,FEMALE,302-877-1761,Med,No Arrest,4.0,29650.42,yes,Incident at 8000 Oak Ave. Officer responded at scene.,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
INC001421,  Kidnaping  , Southeast,Riverside,TX,1345 Park Rd,25.605901,-110.09174,2021-07-30 08:58:11,OFF0100,John,Torres,7634.0,SUS00469,Charles,White,-52.0,F,Unknown,VIC00449,Richard,Garcia,61.0,F,701-196-5437,high,Dismissed,1.0,20349.79,NO,Incident at 1345 Park Rd. Officer responded at scene.,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
INC004877,DUI,NORTH,Riverside,FL,7760 Oak Ave,45.20602,-76.77416,2024-11-28 06:54:33,OFF0121,Chris,Wright,8912.0,SUS00494,Mark,Jackson,44.0,male,Unknown,VIC00009,Chris,Scott,43.0,Male,675-882-2688,Crit,warning,5.0,6027.71,1,Incident at 7760 Oak Ave. Officer responded at scene.,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
INC003939,theft/larceny,Northwest  ,Centerville,FL,486 Elm Blvd,42.266202,-93.347667,2022-03-07 22:06:38,OFF0090,Emily,Allen,5615.0,SUS00245,Sarah,Harris,-35.0,Unknown,Unknown,VIC00504,Mark,Smith,80.0,Unknown,849-470-3391,Crit,Unknown,4.0,29586.89,0,Missing,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
INC002630,Fraud,Sou,Riverside,AZ,9978 Cedar Lane,28.536539,-116.381044,2022-12-15 01:47:40,OFF0028,Susan,Nguyen,8097.0,SUS00307,William,Johnson,64.0,m,Hispanic,VIC00091,Nancy,Torres,45.0,F,6928167278,Medium,arrest made,0.0,23681.434999999998,Yes,Incident at 9978 Cedar Lane. Officer responded at scene.,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
INC000294,Narcotics,Nor,Hillcrest,NC,4135 Park Rd,177.0444,-105.885119,2019-11-04 09:42:34,OFF0047,Michelle,Taylor,4380.0,SUS00512,Richard,Wright,35.0,MALE,BLACK,VIC00617,Carol,Harris,50.0,FEMALE,(811) -39-2-5071,Crit,Arrest Made,0.0,30963.84,Yes,Incident at 4135 Park Rd. Officer responded at scene.,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
INC98971,Theft ,north,Springfield,IL,2765 River Rd,47.457071,-87.333497,2018-08-09 23:08:23,OFF0128,Patricia,Jones,2471.0,SUS00154,Michael,Young,30.0,m,Unknown,VIC00441,Nancy,Thomas,69.0,FEMALE,780-762-8436,Low,Dismissed,3.0,10780.97,yes,Incident at 2765 River Rd. Officer responded at scene.,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
INC004406,assault,MIDTOWN,Springfield,OH,5703 Cedar Lane,43.166467,-86.669839,2022-02-19 18:12:12,OFF0104,Robert,Williams,5233.0,0,Missing,Missing,46.0,Unknown,Unknown,VIC00023,Daniel,Miller,14.0,male,Missing,3,Arres Made,4.0,42250.64,Yes,Incident at 5703 Cedar Lane. Officer responded at scene.,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
INC001715,dui,West,Centerville,IL,2662 Park Rd,28.42617,-90.557981,2018-10-04 20:33:42,OFF0011,BARBARA,Young,5571.5,SUS00055,Barbara,Wilson,17.0,F,Asian,VIC00899,John,Flores,37.0,F,640-880-2925,Crit,Dismissed,1.0,9057.42,False,Incident at 2662 Park Rd. Officer responded at scene.,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
INC000252,Dom. Violence,Midtown  ,Fairview,GA,6375 Sunset Blvd,46.387072,-121.346504,2020-11-24 04:40:36,OFF0082,Susan,Nguyen,8280.0,SUS00156,Emily,Harris,28.0,FEMALE,Unknown,VIC00175,William,Thomas,14.0,Unknown,785-180-8971,Medium,Dismissed,2.0,15201.64,NO,Incident at 6375 Sunset Blvd. Officer responded at scene.,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
INC004332,Breaking & Entering,Northwest,Riverside,AZ,3389 Maple Dr,26.500865,-83.484795,2019-01-27 15:57:36,OFF0038,David,Johnson,4091.0,SUS00715,Richard,Smith,75.0,F,Unknown,VIC00491,Emily,Martin,269.0,MALE,356-472-8104,Low,arrest made,3.0,18135.18,yes,Incident at 3389 Maple Dr. Officer responded at scene.,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
INC003443,VANDALISM,midtown,Riverside,NC,4634 River Rd,29.938123,-111.146453,2018-02-09 15:48:45,OFF0014,Richard,Anderson,2910.0,SUS00300,Donna,Hill,48.0,MALE,Black,VIC00573,Chris,Wilson,24.0,Male,Missing,low,Warning Issued,0.0,1359.02,True,Missing,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
INC004644,Hacking,Midtown  ,Centerville,IL,1928 River Rd,32.497136,-78.32539,2024-04-05 22:45:41,OFF0101,CHARLES,Young,6910.0,SUS00018,Barbara,Wilson,71.0,Other,hispanic,VIC00167,Carol,Harris,87.0,MALE,691-333-2321,3,Arrest Made,0.0,13983.62,NO,Incident at 1928 River Rd. Officer responded at scene.,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
INC002812,Sexual Assault, Central,Hillcrest,NC,6009 Cedar Lane,33.519424,-70.02793,2021-05-06 02:50:50,OFF0062,Anthony,Jones,4579.0,SUS00787,William,Harris,65.0,F,Other,VIC00556,Emily,Scott,43.0,M,(542) -62-7-2504,Unknown,Arres Made,3.0,23681.434999999998,False,Incident at 6009 Cedar Lane. Officer responded at scene.,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
INC000587,Drunk Driving,central,Riverside,CA,6689 Maple Dr,35.318594,-75.959746,2020-10-10 16:33:36,OFF0022,Sarah,Moore,6538.0,SUS00260,Michael,Scott,59.0,Unknown,white,0,Missing,Missing,50.0,Unknown,Missing,1,Unknown,0.0,45367.31,No,Missing,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
INC004042,Sexual  Assault,South  ,Riverside,FL,5284 Main St,25.470022,-77.299126,2024-08-17 09:51:38,OFF0022,Joseph,Torres,8089.0,SUS00173,Susan,Young,63.0,male,asian,VIC00422,Richard,Green,28.0,MALE,405-650-7419,MEDIUM,Unknown,0.0,23681.434999999998,0,Incident at 5284 Main St. Officer responded at scene.,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
INC003354,Drug Offense,   West  ,Fairview,NY,4930 Park Rd,46.732627,-90.413487,2018-06-13 02:11:03,OFF0072,Charles,Johnson,1141.0,SUS00772,Charles,Brown,46.0,F,hispanic,VIC00243,Ashley,Moore,34.0,M,(354) -71-0-1019,1,arrest made,4.0,1383.57,True,Incident at 4930 Park Rd. Officer responded at scene.,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
INC003927,Dom. Violence,Northwest,Oakdale,IL,9889 Sunset Blvd,46.229991,-113.104948,2022-06-29 06:37:24,OFF0073,mark,Torres,8994.0,SUS00110,Donna,Nguyen,46.0,FEMALE,White,VIC00749,Daniel,Anderson,20.0,Other,291-398-1702,High,Warning Issued,-2.0,27238.71,yes,Incident at 9889 Sunset Blvd. Officer responded at scene.,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
INC001223,Deception,Sou,Maplewood,NC,3925 Washington Ave,44.323977,-81.796328,2022-10-09 20:40:05,OFF0058,John,Davis,9991.0,SUS00015,Daniel,Hall,28.0,male,asian,VIC00203,Carol,Jackson,68.0,Unknown,Missing,Medium,Arrest Made,-2.0,23681.434999999998,1,Missing,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
INC004085,burglary, Northwest,Lakewood,PA,9628 River Rd,36.8883775,-109.846929,2022-08-22 21:12:37,OFF0121,Richard,Wright,2310.0,SUS00326,William,Johnson,28.0,male,White,VIC00510,Charles,Thompson,78.0,Other,452-447-6102,Medium,Arres Made,0.0,24415.83,yes,Incident at 9628 River Rd. Officer responded at scene.,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
INC002867,Burglry,Northeast  ,Fairview,GA,6839 Maple Dr,31.844561,-94.657886,2018-08-08 11:09:46,OFF0124,Linda,Lee,5571.5,SUS00183,Thomas,Smith,37.0,Male,BLACK,VIC00743,Daniel,Wright,67.0,Male,682-182-3383,Medium,Warning Issued,-4.0,39229.54,NO,Incident at 6839 Maple Dr. Officer responded at scene.,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
INC000619,B&E,NORTHEAST,Centerville,AZ,3726 Sunset Blvd,47.313941,97.3866,2019-08-31 14:24:37,OFF0092,Sarah,Hill,6174.0,SUS00782,Charles,Walker,67.0,Other,Other,VIC00738,Ashley,Williams,19.0,Female,690-791-4548,4,Arrest Made,1.0,35524.2,1,Missing,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
INC000987,cyber crime,CENTRAL,Riverside,FL,9932 Washington Ave,28.426255,-70.427232,2024-04-30 02:46:43,OFF0065,susan,Wilson,2424.0,SUS00521,Matthew,Harris,50.0,FEMALE,Black,VIC00312,Matthew,Flores,49.0,Other,558-124-8501,Critical,Warning Issued,2.0,41039.01,False,Incident at 9932 Washington Ave. Officer responded at scene.,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
INC000876,Homicide,Southwest  ,Centerville,FL,1513 Lincoln St,41.700934,58.8183,2019-07-04 12:52:20,OFF0142,Matthew,Davis,5905.0,SUS00601,William,Miller,15.0,Unknown,Unknown,VIC00815,Susan,Garcia,67.0,Other,Missing,Critical,warning,2.0,39257.28,Yes,Incident at 1513 Lincoln St. Officer responded at scene.,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
INC000050,Trespassing,Nor,Fairview,CA,1601 River Rd,30.339312,-118.047051,02/24/2023 04:39,OFF0102,  Matthew  ,Taylor,1485.0,SUS00650,Joseph,Harris,29.0,M,asian,VIC00964,Jennifer,Hall,84.0,Unknown,Missing,1,No Arrest,2.0,7711.05,Unknown,Missing,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
INC003958,Fire Setting,Northeast,Oakdale,PA,8752 Elm Blvd,46.754268,-79.958336,2024-12-27 09:17:56,OFF0139,Nancy,Garcia,1683.0,SUS00544,Richard,Davis,46.0,Unknown,hispanic,VIC00742,Donna,White,79.0,m,581-817-1264,Med,warning,0.0,23681.434999999998,no,Incident at 8752 Elm Blvd. Officer responded at scene.,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
INC002096,Murder,south,Springfield,OH,7703 River Rd,27.503591,-94.657886,2024-05-11 22:22:15,OFF0010,  Patricia  ,Anderson,5571.5,SUS00128,Michael,Moore,251.0,Female,Hispanic,VIC00202,Daniel,Williams,55.0,Male,892-953-4402,CRITICAL,Unknown,3.0,24184.38,Unknown,Incident at 7703 River Rd. Officer responded at scene.,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
INC003995,homicide,North  ,Hillcrest,FL,9674 River Rd,173.7084,-94.737739,2018-06-22 01:11:02,OFF0029,JENNIFER,Hill,7605.0,SUS00377,Thomas,Davis,70.0,Unknown,Black,VIC00151,Mary,Young,51.0,Other,2767455798,high,No Arrest,3.0,7014.57,no,Missing,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
INC002350,Fire Setting,Sou,Oakdale,NY,549 Cedar Lane,36.8883775,-99.514152,2023-10-31 02:27:31,OFF0099,Emily,Brown,9709.0,SUS00649,Carol,Johnson,29.0,m,Hispanic,0,Missing,Missing,50.0,Unknown,Missing,Critical,Arrest Made,2.0,45485.58,False,Missing,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
INC002310,Roberry,Central,Oakdale,TX,7110 Cedar Lane,37.00051,-116.179467,2022-05-10 16:32:06,OFF0131,Charles,Martin,8498.0,SUS00281,David,Harris,44.0,Unknown,Unknown,VIC00164,Susan,Jones,20.0,male,3807152141,3,NO ARREST,4.0,29708.81,0,Incident at 7110 Cedar Lane. Officer responded at scene.,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
INC004039,DWI, Central,Springfield,TX,8024 Park Rd,45.605663,-110.27141,2021-04-12 02:18:35,OFF0050,Charles,Flores,4891.0,0,Missing,Missing,46.0,Unknown,Unknown,0,Missing,Missing,50.0,Unknown,Missing,Crit,Arres Made,5.0,23681.434999999998,no,Incident at 8024 Park Rd. Officer responded at scene.,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
INC004943,Sexual Assault,Wes,Lakewood,TX,1925 Sunset Blvd,34.615652,-94.00812,2022-12-31 17:06:00,OFF0109,Robert,Miller,9284.0,SUS00730,Susan,Allen,63.0,MALE,Unknown,VIC00205,Mark,Torres,50.0,Female,816-981-7872,2,Case Dismissed,0.0,12448.51,Yes,Incident at 1925 Sunset Blvd. Officer responded at scene.,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
INC003851,BURGLARY, Southwest,Maplewood,IL,9478 Sunset Blvd,30.774792,-99.609975,02/11/2019 22:41,OFF0031,Carol,Brown,1768.0,SUS00373,Richard,Harris,61.0,MALE,Hispanic,0,Missing,Missing,50.0,Unknown,Missing,Unknown,NO ARREST,3.0,38909.22,NO,Incident at 9478 Sunset Blvd. Officer responded at scene.,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
INC003790,Tresspassing,NORTHEAST,Hillcrest,OH,727 Park Rd,37.344958,-96.684537,2021-09-07 21:17:05,OFF0026,James,Allen,7678.0,0,Missing,Missing,46.0,Unknown,Unknown,VIC00516,Charles,Allen,89.0,m,592-990-1430,Med,warning,2.0,23681.434999999998,1,Incident at 727 Park Rd. Officer responded at scene.,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
